doc_id,doc_type,source,token_count
sample_7861,sample,丰县丢尽了江苏的脸，丰县是苏北的不？你不会说丰县是山东的吧🤣,4
sample_7862,sample,接受小姐从良概率比那个高，😄,2
sample_7863,sample,马丁路德金聪明嘛能不能别逗一个насильник都能FBI监控着它犯罪全过程不说多了就说它在犯罪作案手法都显的极其低劣幼稚另外还有它的所谓我有一个梦想在它的理论当中也都是好多也经不起严格仔细推敲。,10
sample_7864,sample,你以为大家不想干实事儿？那你告诉我，怎么干实事儿？你仔细想想女权是谁培植起来的？你想想是谁纵容女权在互联网上为所欲为的？你觉得是谁立法宣布不给女人零花钱就算家暴的？问题这么明显你都看不到，还鼓秋别人去,18
sample_7865,sample,你这加一起四舍五入没有黑天津的多,3
sample_7867,sample,成都还没说话呢😅在知乎被黑都，成都称第二，没人敢称第一，你河南人就是去把他家门口的井盖偷了都轮不到,6
sample_7868,sample,争取就争取，不争取又能如何？打破这世界的壳，否则就在壳里死去。另，我不认为男尊女卑在道德范围之类，这只能说是社会现象或者传统，不算是美德。,10
sample_7869,sample,男权吧和女权吧都发一遍那楼主能不能把聊天记录截全了啊,5
sample_7870,sample,美国嘿人马丁路德金嫖娼考第一,3
sample_7871,sample,你说得对，但我认为母猪产后护理，首先要从产前做起，母猪产前四五天要逐渐减少饲喂量，其目的是减少腹部压力，产前吃得少，产后才能吃得多。若产前吃得多，不仅会使产程过长，而且还会造成产后胃积，母猪生产后首先,14
sample_7872,sample,这个索玛女王不是被曝是男的么，专门收国外的钱，然后挑拨国内性别对立。,8
sample_7873,sample,很奇怪的事情，就是这几乎是外出的东北人的象征了😅,4
sample_7874,sample,我没拉黑你，你要对线随时欢迎进来,2
sample_7875,sample,让大家都看到这张图,2
sample_7876,sample,不是人，谈什么平等,2
sample_7878,sample,嘿砸肿本身就不该存在,3
sample_7879,sample,对不起啊，我先道个歉我是一个耽美读者，那些莫明就磕cp的其实是腐女我也不知道为什么腐女那么多我也很反感腐女的。,4
sample_7880,sample,用歧视修正道德吧，媚黑的扭曲三观，需要歧视其，并连带歧视其家人邻居等等大范围，只有火烧到了身上，大部分人才会救火,11
sample_7881,sample,差不多，我也见过有很多这样的人，不过当然不是全部，任何一个地方肯定好人居多，不然就烂掉了。至少跟二十年前那些文化素质教育程度低，拉帮结派犯罪的人整体要好很多，估计再过二十年又会好很多,14
sample_7882,sample,蛤蚧，又替黑非洲来抢劫埃及文明啦。历史上北非文明与黑非洲不是一个体系。,4
sample_7883,sample,我觉得也不是黑哥的问题，女人结婚时候不是处女我就接受不了，跟他以前有什么族的男朋友没关系。因为我是处男,11
sample_7884,sample,黑和同：艾滋病的高发群体，这一点高度相似,3
sample_7885,sample,这个确实更靠谱，我在2021年恭喜说的是对的，现在女权已经疯了，都开始从基因找优越感了,6
sample_7886,sample,既然觉得自豪就，勇敢的告诉你现在的男朋友吧，看看你那票会和你分手不，会不会不在乎你的过往呢,9
sample_7887,sample,江西本地女的几年不结婚马上问题解决。彩礼贵不贵不都是人炒的？一边给一边骂之会越来越高,10
sample_7888,sample,这种女的不就是典型的玩的浪不顾家？被绿了还是轻的，最怕的是釹的管女儿的时候玩手机打牌，女儿摸电线往马路外猛冲什么的那就亏大发了。,4
sample_7889,sample,纳闷旁边的女生咋没有跟着喊的,4
sample_7890,sample,黑妞再漂亮也不敢上，万一有艾滋病怎么办？有个黑人男朋友的女生要知道艾滋病潜伏期很长的哟。,8
sample_7891,sample,刷个抖音都有傻B女⭕️,1
sample_7892,sample,本来不就是些做表子的料😆,1
sample_7893,sample,我們的生活,1
sample_7894,sample,有的地方，村长，小部落的头头都称为酋长。而所谓酋长，只不过住一个有顶的房子而已。非洲酋长不要太多,6
sample_7895,sample,哪个新闻啊 我查查 好奇,2
sample_7896,sample,每年，山东得挤出3万个大学名额来支援中西部，分给河南的名额有几千个。东部中部每年好像给河南5万来个名额。山东每8个高考生就得被刷下来一个。,5
sample_7897,sample,感谢从前线发回的报道,2
sample_7898,sample,但如果把他们的病情公开，他们对生活绝望，直接报复社会，又当如何？,5
sample_7899,sample,都是网络段子,1
sample_7900,sample,美国现在已经被白左占领了，还好中国不是这样,7
sample_7902,sample,高级黑了哈哈哈,2
sample_7903,sample,这男的邓金军厉害。自己女朋友吸独。出来做。还威胁别人说出来就杀了他。,5
sample_7904,sample,喜欢烘焙，爱好旅行，摄影,1
sample_7905,sample,好好，钱给你，你来买,1
sample_7906,sample,叫他先带着他全家老小去融合呗，离开中国去其他国家跟别人融合,5
sample_7907,sample,我不知道他帅不帅，但是我很帅，而且拒绝过的女人超多三位数。现在单身，而且打算永远单身，除非遇到真爱。,7
sample_7908,sample,你说这几个地方离我大学都挺近,3
sample_7909,sample,怕啥，有我们东北人在前面顶着呢,2
sample_7910,sample,不会啊，咱们也可以引进嘛。我记得有个边境有个难民村，全村都是从隔壁来的女人,8
sample_7911,sample,它要是遵纪守法也就罢了，碰见惹事的我就算蹲进去我也得给他弄个半身不遂,2
sample_7912,sample,黑人就是丑，黑砸小孩也很丑,2
sample_7913,sample,我都祖籍河南了，咋可能是维吾尔呢？,3
sample_7914,sample,胡人的羊不用偷井盖了吗🤭,2
sample_7915,sample,小狒狒只会攻击小男孩粘着小女孩,2
sample_7916,sample,木有进化动物这样生存,3
sample_7917,sample,不反对不支持，太模糊了，并不算中立，比如你儿子是同性恋，交了一个男朋友，他带了男朋友回家见家长，你说不反对你们在一起，但我觉得吧，我还是不太支持。你儿子会说：“那你到底让不让我们在一起啊？”你说：“反,17
sample_7918,sample,🤔🤔她们不会信得，省省吧，让她们去找优秀的非洲人,3
sample_7920,sample,我之前大学时候，宿舍苏北人特别歧视我是四川人。不是因为我素质低，就是因为我是四川人。但其实我家从爷爷一代就在银行工作，他家就基层老师。毕业后我收入是他十倍不止。我常常后悔当初不善人际，害怕和室友闹掰所,20
sample_7921,sample,应该是黑黄，笔误。,1
sample_7922,sample,blm没有任何作用就是吃任雪馒头的,2
sample_7923,sample,人从出生就被异性恋宣传，结果呢，异性恋本还是异性恋，同姓恋也还是同性恋,4
sample_7924,sample,好家伙评论区跳出一堆,3
sample_7926,sample,按我的想法，它们只是类人，何来种族歧视?,2
sample_7927,sample,既然看不上，那就也不要臆想对方喜欢自己好吗？,4
sample_7928,sample,我在想田园不是不结婚吗。。那么生孩子管她什么事。,3
sample_7929,sample,哎?别吵了你们，去做变性手术一切不都OK了，爱当男的当男的去，爱当女的当女的去。当然你也可以选择不男不女，如春哥，他（她）兼具了男人的阳刚和女人阴柔，男权女权都快活，活的多滋润呀。,6
sample_7930,sample,说的是同事的角度。我说的是领导的角度，养虎为患。,3
sample_7931,sample,美国的四等人,1
sample_7932,sample,反正我是不信。我只看到女权。,4
sample_7933,sample,洋大人用过的，你也配用？,1
sample_7934,sample,能物化自己的只有自己，何必和这种不带脑感觉全世界都压迫的玩意讲道理，真以为自己胸前多二两肥油就多讨人喜欢一样，一天天的幻想自己独一无二，只能茕茕孑立，实际上看她一眼都嫌累,12
sample_7935,sample,怀疑你是用啥看的回复,2
sample_7936,sample,我没去过上海 我生活中只接触过一个上海人 我的高中历史老师 满头白发严厉倔强的高个子老头 留给我的印象很好,6
sample_7937,sample,钻石这种东西的价格全是炒出来的别人工业用钻就是那这玩意切东西的,6
sample_7938,sample,唉╯﹏╰希望能早点处理 持续关注,4
sample_7940,sample,中国14亿人总得有点奇葩。,3
sample_7941,sample,不反对她们找黑人，但是结婚以后一定要和老公孩子待在非洲不要回来。,10
sample_7942,sample,找黑人的大部分都是追求性自由的，但她们不懂黑人文化，黑人没有责任感一说。他们才从部落文化中进化而来，他们与草原动物无异，都是雌性负责养育下一代，雄性只负责到处播撒种子。,11
sample_7943,sample,都什么年代了，还有人认为落后的地方很容易发大财。这种地方发财的一般都是拿命拼的干的非法勾当。,5
sample_7944,sample,人家塌马是对象，活该被打，要是我我也不管，要不你管了之后这个表字又说你打她男朋友,4
sample_7945,sample,她们房子和彩礼准备好了嘛？,3
sample_7946,sample,容易失足就表示西方思想浸入我国严重，更加证明了反同的重要,11
sample_7947,sample,四川的黑点不是gay多嘛🤣,3
sample_7948,sample,我这都第几个号了，以前的反基少将,1
sample_7949,sample,女性接受高等教育比例超过男性接受大学专科及以上教育的女性比例为18.0%，比男性高1.6个百分点，比2010年提高3.7个百分点；其中18-24岁女性这一比例最高，为50.9%。在接受大学本科教育者中,13
sample_7950,sample,看过视频，这个华裔警察什么也没做吧，怎么被判刑了,3
sample_7951,sample,现环境下这个阵营没有团结就是扯谈，没有团结就算再扯一万句大道理也是狗的屁，团结始终应该放到第一位，我们需要求同存异。,6
sample_7952,sample,不谈恋爱不结婚，虽然治标不治本，但是能够切实解决你提出的问题,6
sample_7953,sample,没有生殖隔离,1
sample_7954,sample,老实巴交的，以后绿帽子你不戴谁戴😆,1
sample_7955,sample,原来是这样！,1
sample_7956,sample,白人怕是已经输了，人口比例都不行了,3
sample_7957,sample,突然发现，分手之后，我好快乐（内心真实想法）已经分手了三个月，以前每月都存不了钱。分手之后，我不仅吃的好睡的好，还每月能存3-4K.我突然发现我谈恋爱或者结婚好像是一种负收益！,16
sample_7958,sample,人均不足160，真替你着急😲,1
sample_7959,sample,报警也没啥用，法律规定，最多只能算婚姻无效，只付民事责任,5
sample_7960,sample,中国好像临夏宁夏生育率高,2
sample_7961,sample,那个吧真恶心?,1
sample_7962,sample,不知道这些人怎么想的，就从没啥大脑最肤浅的角度来说，自己在脸上用美白产品，竟然想和黑人生在一起然后生个黑小孩，这不是祸害孩子呢吗？,11
sample_7963,sample,不是一个物种，毛主席时代和改革开放年代的女人跟现在的女人是两个物种，讨论归讨论，难道我也要带上你的父母回复你，你很开心？,12
sample_7964,sample,曾经我反对人种歧视，如今除了黑人,6
